,area,perimeter,,equi_diameter,average_rect,,aspect_ratio,rectangularity,circularity,compactness,,color_mean,color_std,contrast,correlation,inverse_difference_moments,entropy
0,115517.0,2194.459141612053,0,383,2238,1,0.930780559646539,3.714847165352286,41.68781152734842,0.3014399210214061,2,549,135,10.176418125035747,0.9971763999396744,0.8963384257570373,6.8285110209686035
0,74534.0,1477.4499146938324,0,308,1944,1,0.8118609406952966,2.6046233933506855,29.286744981200695,0.42908048068932164,2,565,113,7.096665154308124,0.9971569338009959,0.9077357642083768,6.557054715870864
0,54155.0,1511.1555390357971,0,262,1911,1,1.1173814898419865,4.049210599205983,42.1676865138689,0.2980094867245351,2,563,100,6.780645473782997,0.9964391320191555,0.912003547927939,6.508022272092196
0,115517.0,2194.459141612053,0,383,2238,1,0.930780559646539,3.714847165352286,41.68781152734842,0.3014399210214061,2,549,135,10.176418125035747,0.9971763999396744,0.8963384257570373,6.8285110209686035
0,130099.0,2311.1109474897385,0,406,2269,1,1.3233333333333333,3.6618267626961005,41.055148860536335,0.3060851309307616,2,538,141,10.840667471601826,0.9972571247188302,0.8928368197544005,6.931904886063746
0,83238.0,1634.3271114826202,0,325,2010,1,1.4306569343065694,2.903337418006199,32.08901111664294,0.39160978095213517,2,562,118,6.879395873581787,0.997521848482949,0.9040856778241785,6.668174498053864
0,4417.0,785.1126978397369,0,74,2437,1,16.434782608695652,1.9683042789223455,139.5521730380779,0.09004783186665492,2,551,139,12.113041425184408,0.9968533844839156,0.8913078754847557,6.988085660339008
0,9315.0,1108.0832602977753,0,108,2520,1,15.17142857142857,1.9951690821256038,131.81411827720314,0.09533402626820506,2,557,129,12.315612931089266,0.9963457882162199,0.8950303065759614,6.906382913694872
0,1512.0,452.97056245803833,0,43,2352,1,16.846153846153847,1.882936507936508,135.7025995063172,0.09260228367087533,2,556,119,9.604188943498574,0.9965405960992647,0.8949576988552888,6.79224165195224
0,64645.0,1433.7829591035843,0,286,1947,1,0.9440860215053763,3.157784824812437,31.800349196625113,0.39516454793184497,2,571,109,6.253566652079384,0.9973104266425703,0.9116780430014907,6.445838280356226
0,64496.0,1431.200131893158,0,286,1881,1,0.6365422396856582,2.5569957826841976,31.759083005628142,0.39567800531684877,2,567,106,6.754472964174999,0.9969682362371419,0.9192154122141556,6.211327183337893
0,86875.5,1857.1139088869095,0,332,2077,1,1.1928429423459244,3.4739368406512767,39.699018372052144,0.3165410916861817,2,562,111,7.372873024946627,0.9967967460452194,0.9072332026750703,6.394590961183072
0,49477.0,1421.8174489736557,0,250,1907,1,1.0045871559633028,3.859732805141783,40.858678945893125,0.30755694845151793,2,556,85,4.628044642895357,0.996531766744754,0.9089738534150914,6.269333064804147
0,70286.0,1541.380938410759,0,299,1984,1,0.8757281553398059,3.3045699001223574,33.8026804384377,0.3717566314672994,2,569,96,4.876612747672912,0.9970534980229465,0.9098938324572987,5.8410407770891215
0,60253.5,1482.1433463096619,0,276,1853,1,1.0154185022026432,3.4735575526732885,36.45844472121955,0.34467654093443245,2,567,104,6.581348487328507,0.9968099720031005,0.9079602233238411,6.553669664124337
0,71809.0,1683.581944346428,0,302,2074,1,0.9003690036900369,3.683326602515005,39.4720461687156,0.3183612666200951,2,570,110,7.07995290350928,0.9968495857658286,0.9021762501907389,6.470077922890075
0,64659.0,1596.8123896121979,0,286,1978,1,1.1072961373390557,3.7188326451074096,39.434723822190534,0.3186625744108263,2,572,108,7.572351809978005,0.9967161972988832,0.915223353837417,6.174118230911793
0,60829.0,1535.7829554080963,0,278,1971,1,1.2004608294930876,3.7172072531194003,38.774750302027435,0.3240864355405561,2,571,106,8.607971141329884,0.9961582515964958,0.9157612539471355,6.255202091421051
0,72606.5,1644.7951486110687,0,304,2033,1,1.184549356223176,3.5428233009441303,37.260453002066036,0.3372575908742276,2,570,110,7.000225150753048,0.9969174244007423,0.8968872541384191,6.564997211456591
0,67141.5,1572.520982503891,0,292,1957,1,1.5449591280653951,3.099260516967896,36.83001184684588,0.3411992009835684,2,568,108,6.781927081295112,0.9969803352557146,0.9051186032907523,6.470208995970497
0,58245.5,1379.550418496132,0,272,1866,1,1.3925501432664757,2.9120532916706012,32.674787874992106,0.38458920261199125,2,571,100,5.662252589134799,0.9970292918529845,0.9134512383806564,6.009468808424047
0,59666.5,1488.4864919185638,0,275,1889,1,1.060674157303371,3.5202332967410523,37.132931152724446,0.3384158003222209,2,566,106,7.823310289122556,0.996487725890128,0.9145553813985627,6.424603369249253
0,92188.0,1926.9545265436172,0,342,2143,1,1.4189473684210527,3.472794723825227,40.278059480267885,0.31199046767671124,2,561,123,8.890026455637447,0.9969113735182954,0.9081431158579215,6.175416292725642
0,77844.5,1752.1332432031631,0,314,2121,1,1.1776447105788423,3.7971854145122648,39.4372229500817,0.3186423808356197,2,566,114,7.052825981746846,0.9971005678668933,0.8999892370433643,6.445035866856768
0,97459.0,1917.8317244052887,0,352,2164,1,1.2476190476190476,3.5284068172257053,37.73975233826905,0.33297437942157776,2,564,127,8.046734316229223,0.997356490434555,0.8773451981143863,6.831002922662421
0,89680.0,1898.5525074005127,0,337,2184,1,1.3170731707317074,3.555040142729706,40.19292621941095,0.3126512995286796,2,559,121,9.116545625807385,0.9967387367860272,0.8970228788529103,6.650968287788287
0,98096.0,1946.6012787818909,0,353,2231,1,1.0338409475465313,3.6810981079758602,38.628043330566925,0.3253172962145671,2,560,126,8.160394321734877,0.9973020460138273,0.8971801667617126,6.642917230911614
0,101959.5,1863.8245879411697,0,360,2100,1,1.0661764705882353,3.094562056502827,34.07080355056735,0.3688310607558276,2,557,126,8.792536124099371,0.9971382888964553,0.9059686396090185,6.589238088144381
0,32277.5,1085.7270461320877,0,202,1724,1,0.8125,3.4089381147858417,36.52089593998013,0.3440871394560319,2,539,72,5.541816310267926,0.9947752407795708,0.9131525187197175,6.002524493086852
0,100291.5,1943.3048129081726,0,357,2080,1,1.1446654611211573,3.490315729648076,37.654572878779035,0.33372761005187745,2,556,126,9.080939745055819,0.9970243590032111,0.9066437081539409,6.6130943597235365
0,33151.0,2612.485281229019,0,205,2891,1,44.13793103448276,1.119724895176616,205.87853593068888,0.06103778889602056,2,555,128,15.312558051451024,0.9952878052752199,0.8941891798829735,6.791848925635547
0,4344.0,907.4558436870575,0,74,1629,1,23.263157894736842,1.9332412523020257,189.5663232600804,0.06629010046852266,2,562,122,12.605927256930137,0.9956518003356053,0.9045917804200906,6.549472140792818
0,7524.5,1552.8700572252274,0,97,2113,1,38.2,2.0306997142667287,320.47384073714943,0.039211845139853485,2,559,123,12.512930898722278,0.9957569861293366,0.9033082207835829,6.701081595846414
0,7525.5,1413.698484301567,0,97,2007,1,31.5,2.025911899541559,265.5695175757821,0.047318573039066024,2,564,112,13.657134807451474,0.9946324847393183,0.9094741300254396,6.487492819419863
0,5957.5,1105.698484301567,0,87,1776,1,24.5,1.990432228283676,205.21513020340458,0.061235107771555004,2,568,117,13.200675131505033,0.9949762310010315,0.9112682734836168,6.404105787016338
0,23804.5,2599.899494767189,0,174,2888,1,58.18181818181818,1.18296960658699,283.9579652120685,0.04425433392922865,2,555,134,19.287504410037222,0.9944768849026682,0.895179154985523,6.860949321915235
0,7122.5,1307.698484301567,0,95,1928,1,29.09090909090909,1.9768339768339769,240.0948158433999,0.052339200120653566,2,565,111,12.171127461453107,0.9949783243724177,0.9084041818059024,6.507793089499735
0,495.5,329.0710676908493,0,25,1203,1,27.0,1.9616548940464178,218.5424169348043,0.05750083114578155,2,568,113,10.447034492976357,0.9958626374467706,0.9049247220612453,6.455914345801075
0,49148.5,1403.8103051185608,0,250,1893,1,1.6539682539682539,3.3391659969276786,40.096511038120525,0.31340309391039234,2,567,94,7.092423015786953,0.9960088419595449,0.9143781383828191,6.2860703085865755
0,110115.0,2059.949478626251,0,374,2206,1,1.207142857142857,3.437860418653226,38.53600194789597,0.3260943008916701,2,553,128,10.039342953421528,0.9968256030167165,0.9010175392169784,6.581295301984971
0,120875.5,2048.192115545273,0,392,2109,1,1.1882770870337478,3.115991247192359,34.705882847904,0.3620818599956202,2,542,131,10.522348744475316,0.9968465930187861,0.9033505313496968,6.6198999720124805
0,119168.5,2071.0693140029907,0,389,2157,1,1.253968253968254,3.3829157873095657,35.99380795600196,0.349125900480439,2,552,130,8.67743564135441,0.9972235991063418,0.9022199587546738,6.566480203672317
0,87967.5,1697.7169432640076,0,334,2017,1,1.3150684931506849,2.8679682837411544,32.76485997039458,0.3835319493418802,2,567,118,8.37469595817382,0.9968944986547676,0.9120278093510455,6.418264239942096
0,110671.0,2094.31700527668,0,375,2222,1,1.25177304964539,3.59790731085831,39.63245763200008,0.3170727066951513,2,560,130,10.146806050552618,0.9968268117657653,0.906525500690114,6.44775660908379
0,101050.5,1956.0255959033966,0,358,2121,1,1.1433823529411764,3.3485039658388627,37.86261455241921,0.33189389488572046,2,560,112,8.141493075000021,0.9963950417420415,0.9041996210089024,6.631347630027703
0,63024.5,1393.4326702356339,0,283,1790,1,1.0141176470588236,2.906409412212711,30.80793352553386,0.40789397977453,2,539,101,6.848521059709403,0.9966424432077868,0.9245563505132157,6.239408030691135
0,44314.0,1096.6072090864182,0,237,1764,1,0.4847775175644028,1.994606670578147,27.13696283387424,0.4630721091113762,2,559,89,5.2655891741069265,0.9967197725913428,0.9150759353014845,6.398744500469593
0,32095.5,1193.3351290225983,0,202,1747,1,1.429078014184397,3.5408702154507643,44.36910875852943,0.2832234175076469,2,533,62,5.303708586860178,0.9925136170492783,0.9282935117461167,5.779541353827566
0,98099.0,1983.179925084114,0,353,2099,1,1.217877094972067,3.5800364937461135,40.092178465189576,0.3134369619069227,2,560,120,9.46718498603726,0.9966011897865586,0.909077674520225,6.3240187799171235
0,64437.0,1586.989016532898,0,286,1921,1,1.1531531531531531,3.5279109828204294,39.085217167094285,0.3215121093132561,2,573,101,8.023769581881693,0.9958880689733661,0.9197148774962031,6.0437180112519995
0,75565.0,1745.5575615167618,0,310,2019,1,1.4916467780429594,3.4655594521273074,40.322519692560626,0.3116464623285342,2,559,112,8.735178724602852,0.9965534508117613,0.9176724780662395,6.103290283740605
0,76988.0,1561.616434931755,0,313,1966,1,1.1793103448275861,2.898568608094768,31.6756623090477,0.3967200588184629,2,569,111,7.585515312487936,0.9968445863315677,0.9215699280652029,5.930631731684947
0,93027.5,1707.9179530143738,0,344,2043,1,1.4166666666666667,2.686302437451291,31.35614451886602,0.4007626194858993,2,568,119,8.216637771886104,0.9969342683753136,0.9059403824885449,6.2670163400683485
0,130303.5,2222.167730331421,0,407,2302,1,1.528375733855186,3.062780355094069,37.89636826122321,0.33159828212925324,2,554,137,10.307820490455626,0.9971479078332911,0.9088643951640702,6.27401401065458
0,123810.0,2106.2581338882446,0,397,2237,1,1.072697899838449,3.3197318471852033,35.8317044388207,0.35070535468986913,2,556,137,10.40438225562458,0.9971172048008905,0.9101953601918683,6.320679877626366
0,106757.0,1782.4347598552704,0,368,2063,1,0.8803418803418803,2.822063190235769,29.759862801880114,0.42225902377363367,2,561,127,8.37498572949422,0.9973334928761444,0.9207131973990219,6.1667910913849555
0,79876.0,1625.949477672577,0,318,1841,1,1.0278330019880715,3.2556838099053533,33.09769773077928,0.3796750673287178,2,572,113,7.250889043337764,0.997129902684089,0.9179202234942642,5.751947693579451
0,97375.5,1787.7413254976273,0,352,2127,1,1.156312625250501,2.95683205734502,32.82159318198123,0.3828690016564461,2,524,115,7.317925911306418,0.9972025336374615,0.9279974187371582,5.126027072365267
0,126743.0,2206.258129477501,0,401,2370,1,1.2554991539763114,3.459930725957252,38.40507904882764,0.32720595623257226,2,522,115,6.914758612210106,0.9970427617942061,0.8970678924469209,6.039715427042423
0,1614.5,340.04163002967834,0,45,2325,1,11.642857142857142,1.413440693713224,71.61864983167584,0.1754622663774549,2,527,117,7.6335183401943985,0.9972687554627779,0.9252690858172239,5.375335315474065
0,138552.5,2191.7556087970734,0,420,2384,1,1.221297836938436,3.1838761480305298,34.67128091296389,0.3624432176562735,2,549,144,11.289411250320331,0.9973147284057351,0.9056090669557915,5.982544649611759
0,143971.0,2112.49363219738,0,428,2267,1,1.5241935483870968,2.60452452229963,30.996723965760324,0.4054096371035941,2,562,147,11.05158579456139,0.9973118258514879,0.9071705997078829,5.772589024779041
0,125611.5,2054.642905473709,0,399,2094,1,0.8567208271787297,3.1259876683265464,33.60804917554081,0.3739095521052943,2,551,137,10.038431400077458,0.9973586363133181,0.9092600243350563,5.8836581164716755
0,110798.5,2007.231659770012,0,375,2210,1,1.8620689655172413,2.7702180083665393,36.36311805649965,0.34558011760251184,2,533,127,8.814498348569101,0.9973205633652749,0.9202136264742535,5.737065611996505
0,101898.0,1793.6753087043762,0,360,2035,1,1.41324200913242,2.660719543072484,31.573447104513725,0.3980043918791082,2,527,121,8.134872435852484,0.9972901880623334,0.9247479831785587,6.008624592509194
0,82605.0,1598.1605912446976,0,324,2133,1,1.64010989010989,2.630688214999092,30.919645002210533,0.40642027466553277,2,527,110,7.870500896090263,0.9968937878839355,0.9286636543598585,5.914595100557905
0,51943.5,1261.893564581871,0,257,1842,1,1.3203592814371257,2.8356579745300183,30.65591206470763,0.409916709959059,2,531,89,6.024734777966518,0.9963222608635249,0.9408962252939812,5.147216337068784
0,46713.5,1213.3250234127045,0,243,1822,1,1.2462006079027355,2.8876020850503603,31.51460739271174,0.3987474905768728,2,556,91,5.940031215568956,0.9964734060112646,0.9295731243627737,5.871384516658324
0,44757.5,1149.0996288061142,0,238,1765,1,1.4964028776978417,2.5838797966821203,29.50187023230407,0.4259516605357175,2,558,81,5.412559237015114,0.995600557962728,0.9206946306068788,6.205164056825944
0,110556.0,1780.7535182237625,0,375,2091,1,1.3098290598290598,2.5949202214262455,28.683048343521,0.43811140517070235,2,564,134,9.297627632873702,0.9974125113497233,0.9101553847883705,6.205549646569481
0,99558.5,1827.363688468933,0,356,2152,1,1.1766990291262136,3.13473987655499,33.540662524393035,0.3746607749688921,2,571,128,8.663674732965273,0.9973554991471849,0.9165055418994916,6.160445635053401
0,73581.0,1522.219463467598,0,306,1865,1,1.4690026954177897,2.7479240564819722,31.491174283572956,0.39904420524941453,2,579,112,8.714154692575585,0.9964773534146345,0.9251858956775219,5.827888381746707
0,63818.0,1375.3077788352966,0,285,1788,1,1.0145278450363195,2.7115704033344823,29.638526536790202,0.4239876971873274,2,575,105,7.24054372686451,0.9967053352818177,0.9276129173613648,5.799886857675076
0,71138.0,1493.1656450033188,0,300,1920,1,0.8694736842105263,2.757668194214063,31.341106629623788,0.4009549108416411,2,586,110,8.107755580769027,0.9965682251974279,0.9258687526962649,5.825555286277035
0,69920.5,1491.9524433612823,0,298,1894,1,1.268041237113402,2.7301864260124,31.835042559073525,0.39473390340348524,2,576,108,7.391539044960698,0.9968217532784301,0.9228403891174627,5.705995682868148
0,17030.0,530.9015847444534,0,147,1431,1,0.9691358024691358,1.4934820904286552,16.550586769475753,0.7592703986504774,2,514,52,1.9866986313448223,0.9963756912444987,0.946578224847151,4.976294854247353
0,19958.5,604.1980459690094,0,159,1468,1,1.4183006535947713,1.663501766164792,18.290717175778198,0.68703542313805,2,504,56,2.1510478700712796,0.9966683033785397,0.9364321404030383,4.859342737550836
0,23269.0,613.6711356639862,0,172,1507,1,0.8775510204081632,1.4487945334995058,16.184290805239872,0.7764548206394468,2,519,60,2.0394133947497135,0.9972540005309151,0.9460246509203298,5.1976857495423765
0,15150.0,492.9015837907791,0,138,1410,1,0.7441860465116279,1.4532013201320133,16.036433749403198,0.7836137891210904,2,503,48,2.285519814828902,0.9950466146406669,0.9452892749634241,4.862781238368992
0,17296.0,508.4163020849228,0,148,1430,1,0.8888888888888888,1.3487511563367252,14.944908431181052,0.8408462769929524,2,510,53,1.8273565967248393,0.9968064363631706,0.9487236038698256,4.920771190867895
0,20244.5,567.2863589525223,0,160,1447,1,1.0666666666666667,1.434463681493739,15.896357680041985,0.7905188639619225,2,513,58,2.0589332644279406,0.9970093649973356,0.9461042268559476,4.996190277878858
0,19949.5,584.6000689268112,0,159,1476,1,1.2138364779874213,1.5382340409534074,17.131118102670865,0.7335405978200561,2,512,56,2.080773998356311,0.9966622400686727,0.9449190582932943,4.985793367459818
0,30549.0,703.9554047584534,0,197,1573,1,1.2287234042553192,1.4215849945988412,16.22158538376503,0.7746696957829973,2,529,66,2.0239358378174996,0.9975898806557363,0.9435254081218027,4.951467548216566
0,17806.0,537.4457383155823,0,150,1424,1,1.0927152317880795,1.399247444681568,16.221943256968512,0.7746526057512251,2,508,52,1.8520337926676524,0.9967243794554044,0.9448176201209278,4.976697934601523
0,35417.0,766.2396768331528,0,212,1605,1,0.8688524590163934,1.4605415478442556,16.577441408176142,0.7580404179960682,2,526,72,2.580070810341372,0.9975171236611486,0.9432547627389742,4.871158052507631
0,12645.0,474.2741663455963,0,126,1389,1,1.2,1.6037959667852906,17.78853181991383,0.7064310164311272,2,509,43,1.6918330715410808,0.9956557905028154,0.9231528043365174,4.966758307430168
0,25535.5,625.9137777090073,0,180,1496,1,1.329192546583851,1.3492588748996495,15.342094618314132,0.8190778982263915,2,517,62,2.148071815264045,0.9972906630696712,0.9489658204495299,4.658225931904603
0,23401.0,616.8427083492279,0,172,1497,1,1.1085714285714285,1.4507927011666168,16.25977209707323,0.7728503535803634,2,515,61,2.1874429491340517,0.9971365168116555,0.9498638980841136,4.869138513893505
0,14936.5,499.9726504087448,0,137,1397,1,1.2262773722627738,1.5409232417232952,16.735691169734874,0.7508725207049962,2,504,48,1.6933265524014733,0.9965022806455167,0.9502340214369884,4.782302424907049
0,19985.5,569.9726511240005,0,159,1448,1,1.0118343195266273,1.445998348802882,16.25522619045416,0.7730664874868823,2,520,55,1.9089814720240503,0.9968618980746974,0.9473705896895324,4.821333809765624
0,16796.5,539.5706306695938,0,146,1433,1,0.8603351955307262,1.6411752448426755,17.33316259227715,0.7249900615343077,2,513,51,1.871406745764937,0.9964949506443133,0.9482098655760802,4.8519722328248225
0,34097.0,734.0386649370193,0,208,1590,1,0.7689243027888446,1.4207408276387952,15.802350987550863,0.7952215859690115,2,526,72,2.44991755908177,0.9976410810173448,0.9445127733340216,5.121853824272791
0,45016.0,856.6660810709,0,239,1604,1,1.184549356223176,1.4285587346721165,16.302576294148164,0.7708211504503059,2,528,76,3.512481369934753,0.9967605379561184,0.9336047537631611,5.041652984582048
0,29093.0,743.9797902107239,0,192,1503,1,1.3384615384615384,1.7493898876018286,19.025398832777395,0.6605049767844835,2,519,64,2.3137670023987114,0.9972455149347658,0.9482097345759666,4.755950269296502
0,38627.5,788.6833270788193,0,221,1529,1,1.2200956937799043,1.3797165232023818,16.10307139763422,0.7803710425208298,2,524,74,2.503048140829572,0.9976627647656107,0.945817193601257,4.888192869883044
0,41905.0,846.724956035614,0,230,1587,1,1.0,1.4795609115857296,17.10877344406425,0.7344986275868286,2,535,75,2.4632186372376528,0.9977204905862881,0.9424117795602375,4.909815165377957
0,36986.0,831.0681029558182,0,217,1544,1,1.154867256637168,1.5948196614935382,18.673935860882022,0.672936370135183,2,535,73,2.2647003937206502,0.9978241126947888,0.942882924169739,4.996412066736683
0,33203.0,745.8132703304291,0,205,1520,1,1.3736263736263736,1.3703581001716711,16.752625792879247,0.750113490847539,2,522,66,2.078045114658144,0.9974879445628076,0.9429288548899901,4.807832431019838
0,50298.5,932.7909708023071,0,253,1618,1,1.1737451737451738,1.5653747129636073,17.298706625651075,0.7264341136189545,2,545,84,2.5207265457292776,0.9981746457489196,0.9348891740897183,5.183666223512695
0,55651.5,1019.0163700580597,0,266,1660,1,1.2846441947565543,1.6456160211315058,18.658874647517216,0.6734795560691157,2,557,93,3.2507046434307307,0.9980516521406475,0.9389055751440517,4.9624686524868515
0,68545.0,1161.2001329660416,0,295,1693,1,1.5126353790613718,1.6932380188197536,19.671540576268914,0.6388096837478413,2,572,104,3.7274931024119455,0.9981543703600896,0.9314037740362286,5.373741883495879
0,55573.5,999.2762535810471,0,266,1628,1,1.0451388888888888,1.559880158708737,17.96815084475466,0.699369162855598,2,552,89,2.5140265183742545,0.9983620596701966,0.9417506865881162,5.071014875314584
0,75225.0,1197.0580013990402,0,309,1709,1,1.2420382165605095,1.6279162512462613,19.048824974589095,0.659692691340414,2,573,105,3.787029758766753,0.9982046845516285,0.9242018551354558,5.374158459298681
0,45728.0,872.6660833358765,0,241,1610,1,0.9429657794676806,1.4263470958712385,16.653824637088412,0.7545636445800928,2,539,82,2.666602200239632,0.99797715186107,0.944032628212023,5.126955740991013
0,72895.5,1117.418389081955,0,304,1774,1,1.0,1.4939193777393667,17.128956605805726,0.7336331630439124,2,572,106,4.098918160460423,0.9980982638378806,0.9291957337894918,5.08069178652495
0,72188.0,1150.430582523346,0,303,1727,1,1.1540880503144655,1.616695295617,18.333940893292585,0.685415682721904,2,574,106,3.3977205583588983,0.9983946124623848,0.9265287179845814,5.335860228070771
0,78665.0,1217.7442915439606,0,316,1754,1,1.0257879656160458,1.5882794126994215,18.850837851495616,0.6666213307522649,2,589,112,4.564612244515185,0.9980976121184424,0.9198508555221244,5.306036279530788
0,34884.5,773.369619846344,0,210,1644,1,1.299492385786802,1.4456850463672979,17.145166733112948,0.7329395397531704,2,525,69,2.27736379153194,0.9975854392743202,0.9449637477040274,4.850462686688853
0,46679.0,885.7787811756134,0,243,1656,1,1.0823529411764705,1.5077443818419418,16.808501664152086,0.7476199167210595,2,541,84,2.5384522525976583,0.9981376234592914,0.9447755515687892,4.941967542423602
0,37851.0,892.063051700592,0,219,1617,1,1.1862348178137652,1.911997041029299,21.023922438228137,0.5977177023593627,2,535,73,2.5752268479419618,0.9975945305152994,0.9390997576850323,4.97612286722334
0,50956.5,974.9331086874008,0,254,1690,1,0.8935483870967742,1.6851628349670797,18.653058322586507,0.6736895578749614,2,549,89,3.3298622249482808,0.9978411888680394,0.9419729073931122,4.92034720886189
0,41408.0,817.2102384567261,0,229,1591,1,1.1460176991150441,1.413591576506955,16.1281050482636,0.7791597696539126,2,534,77,2.435024318469229,0.9978590038092223,0.9463338646872927,4.929804440884202
0,50536.5,910.50670337677,0,253,1629,1,1.029739776951673,1.4744392666686454,16.404429608184845,0.7660352060085828,2,542,85,2.7075032844944613,0.9980728832988766,0.9428033802049606,4.8459266047631155
0,84083.5,1235.5016508102417,0,327,1852,1,1.0401146131805157,1.506680858908109,18.154148306800174,0.6922038093988726,2,587,114,4.091856433990032,0.9983100943905934,0.9216337488782215,5.383270882837809
0,80628.5,1175.3595130443573,0,320,1790,1,0.9460227272727273,1.4537787506898925,17.133767649204298,0.7334271639281138,2,582,111,4.1192077639356075,0.998264224186315,0.923306021827456,5.086753555365377
0,36530.5,765.4528793096542,0,215,1592,1,1.0353982300884956,1.4476670179712843,16.03914839499706,0.7834811615234436,2,520,71,2.240491025260786,0.9977116744148273,0.9467519520905722,4.4934383994191975
0,40258.0,846.8082183599472,0,226,1601,1,1.0408163265306123,1.5518654677331214,17.812215179143227,0.7054917363155064,2,529,75,2.530026429766928,0.9977127338568497,0.9434567260108474,4.817069204714824
0,104815.0,1363.9696877002716,0,365,1897,1,1.2991452991452992,1.5270333444640558,17.749494909747426,0.7079846879168457,2,570,127,4.782678022977792,0.9984299676425222,0.9251996245797094,5.1564175133187256
0,82871.5,1217.0163700580597,0,324,1842,1,0.9297297297297298,1.5358718015240462,17.872596067276397,0.7031082987080657,2,585,113,4.067215630395333,0.9983169418170633,0.9231958182353114,5.2567119783529614
0,98890.5,1361.7859216928482,0,354,1908,1,0.9204819277108434,1.6030862418533631,18.752669837050476,0.6701110147810122,2,581,126,5.655058068977594,0.9980971282793388,0.9230235070840997,5.37758044028602
0,90420.5,1254.9574946165085,0,339,1815,1,1.2409638554216869,1.5127542979744637,17.41771294445556,0.7214707610828622,2,582,120,4.670853271839668,0.9982828446870281,0.9269855984305351,5.098538096197289
0,87865.5,1258.8742340803146,0,334,1817,1,1.0558659217877095,1.5401266708776482,18.036252422524186,0.6967284732978083,2,588,118,4.463227379976582,0.9982730270975027,0.9225017271529545,5.243281666790711
0,68300.5,1123.4427748918533,0,294,1716,1,1.1009463722397477,1.6197978052869306,18.478981390424774,0.6800358931510515,2,567,103,3.686280750579005,0.998223435671518,0.9304262727411363,5.129007115251678
0,112461.5,1455.3250259160995,0,378,1933,1,1.2144702842377262,1.6173534943069405,18.832853296974484,0.6672579250844572,2,571,133,5.043231704090148,0.9984929853585539,0.9210894018840958,5.681857481300581
0,71517.5,1132.246814608574,0,301,1738,1,1.1479099678456592,1.55244520571888,17.92544271250061,0.7010354397325876,2,573,106,4.013181330291816,0.998166657362865,0.9259631070883233,5.327718307366888
0,83922.0,1261.057998418808,0,326,1821,1,1.0830945558739256,1.5719596768427826,18.949349102452874,0.6631557921286347,2,580,112,4.1365866592864435,0.9982297675596193,0.9166676050485635,5.331005579724122
0,51730.5,964.2224308252335,0,256,1706,1,1.264,1.5271454944375176,17.972470710828663,0.6992010623663312,2,548,88,3.337928271967482,0.9978085313167315,0.9357872009313535,5.147140215235212
0,69426.0,1141.8275538682938,0,297,1702,1,1.273927392739274,1.6846426410854722,18.779278120197784,0.6691615371968741,2,566,107,3.932903423837306,0.9982269362810121,0.9239901678753627,5.808771137142976
0,18677.0,537.1858543157578,0,154,1349,1,1.2465753424657535,1.422712427049312,15.450481451890052,0.8133319763198662,2,528,59,1.6981816901861007,0.9975975974761768,0.9344798419518839,5.668308868649107
0,50558.0,943.518895149231,0,253,1636,1,0.9929328621908127,1.5729063649669686,17.608052246996035,0.7136718154901556,2,563,90,3.074999714118545,0.998064485553741,0.9314853676566599,5.648840495858584
0,73162.0,1123.8031655550003,0,305,1670,1,1.124203821656051,1.5150214592274678,17.26215186724583,0.727972428408726,2,580,109,4.034742480704178,0.9982221179767355,0.927941808301814,5.910600507302136
0,66144.0,1103.460021018982,0,290,1781,1,0.7723577235772358,1.5899401306240928,18.40868435515258,0.682632738544504,2,557,102,3.3489232898191386,0.9983107960611588,0.9248625606295449,6.1812621479395
0,71440.0,1140.9158663749695,0,301,1799,1,0.9304347826086956,1.5501819708846585,18.220730881105084,0.6896743438206703,2,557,108,3.85988601049754,0.9982960542751762,0.9231882144242947,6.1941806168849975
0,54984.0,997.234625339508,0,264,1660,1,1.0771929824561404,1.591281099956351,18.086659718755072,0.6947866996871952,2,577,100,3.705744799169859,0.9981221016334582,0.9126395745544823,6.319260057193265
0,42406.5,862.64883852005,0,232,1601,1,1.1428571428571428,1.6176765354367844,17.548324398382118,0.7161008839976618,2,560,85,2.5520829568466725,0.9981787313668229,0.9306657768679799,5.970706959702401
0,23567.0,663.553385257721,0,173,1514,1,1.0248756218905473,1.756948275130479,18.683035392157738,0.6726086179569057,2,542,63,2.0186904122413525,0.9974022413622718,0.9314481248016987,5.849039335892119
0,18056.5,562.256922006607,0,151,1477,1,1.25,1.5994240301276548,17.507980303178567,0.717751013923505,2,513,52,1.6846414972473507,0.9969563428185454,0.919786695040397,5.64268885201904
0,93612.0,1317.2590081691742,0,345,1987,1,0.7060133630289532,1.5204567790454215,18.53577847501214,0.6779521362590595,2,559,120,5.004990133225723,0.9982123335473386,0.9116838315797189,6.202392242585034
0,78314.5,1274.496597290039,0,315,1814,1,1.197142857142857,1.8725778751061426,20.74126217372119,0.6058633514733998,2,534,109,4.205137290677449,0.9982143094429001,0.9166224378134208,6.406603255523689
0,80579.0,1231.6265398263931,0,320,1893,1,1.956175298804781,1.529443155164497,18.82505285005689,0.6675344135525866,2,586,115,5.093996347594257,0.9979440595969329,0.9123658704533635,5.493990816680915
0,28044.0,705.2346259355545,0,188,1531,1,1.4916201117318435,1.7042148053059478,17.734840879277616,0.7085696849438567,2,535,75,3.394552186968278,0.9970598101856434,0.9284896659228729,5.8600477209492645
